heading,content_summary,article_link,img_link,month_date,time,Year,heading_len,word_count,avg_word_len
 ghaziabad man poses as a cop in job fraud arrested , Cops on Thursday arrested a 46yearold BSc graduate who would allegedly pretend to be an inspector to cheat others of lakhs by offering jobs in the police force ,https://timesofindia.indiatimes.com/city/ghaziabad/ghaziabad-man-poses-as-a-cop-in-job-fraud-arrested/articleshow/95288242.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95288242,width-300,resizemode-4/95288242.jpg",Nov 04,07:15,2022,54,10,4.3
 uttar pradesh history sheeter shot dead in baghpat , A 35yearold history sheeter was allegedly shot dead by his friend in Ramala area of Baghpat district on Wednesday night police said ,https://timesofindia.indiatimes.com/city/meerut/uttar-pradesh-history-sheeter-shot-dead-in-baghpat/articleshow/95287353.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95287353,width-300,resizemode-4/95287353.jpg",Nov 04,05:15,2022,53,8,5.5
 saharanpur suicide  murder 4 booked for culpable homicide , The police on Thursday booked four persons on the charge of culpable homicide not amounting to murder in connection with the death of a 20yearold youth who was allegedly thrashed mercilessly by his female friends family on Wednesday The incident happened at Islampur locality of Rampur Maniharan region in UPs Saharanpur district ,https://timesofindia.indiatimes.com/city/meerut/saharanpur-suicide-murder-4-booked-for-culpable-homicide/articleshow/95287342.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95287342,width-300,resizemode-4/95287342.jpg",Nov 04,05:14,2022,61,9,5.666666666666667
 bds student suicide up panel says police report incomplete , UP commission for minorities on Wednesday expressed dissatisfaction over a report presented before it by police in connection with the 20yearold BDS students suicide due to alleged molestation by her classmate on October 19 She died on October 21 ,https://timesofindia.indiatimes.com/city/meerut/bds-student-suicide-up-panel-says-police-report-incomplete/articleshow/95287329.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95287329,width-300,resizemode-4/95287329.jpg",Nov 04,05:11,2022,63,9,5.888888888888889
 man 30 booked for beating 70yearold father to death in ups baghpat , A 30yearold man beat his 70yearold father to death after an argument over his drinking habit in Uttar Pradeshs Baghpat district police said on Thursday ,https://timesofindia.indiatimes.com/city/meerut/man-30-booked-for-beating-70-year-old-father-to-death-in-ups-baghpat/articleshow/95287326.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95287326,width-300,resizemode-4/95287326.jpg",Nov 04,05:11,2022,73,12,5.0
 uttar pradesh girl raped by 5 men in hathras , A minor girl was gangraped by five men in Hathras district The accused also recorded their crime and uploaded it on the internet ,https://timesofindia.indiatimes.com/city/meerut/uttar-pradesh-girl-raped-by-5-men-in-hathras/articleshow/95287312.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95287312,width-300,resizemode-4/95287312.jpg",Nov 04,05:07,2022,47,9,4.111111111111111
 up 3 dead in hathras road accident , Three people died and one sustained severe injuries when a speeding truck rammed into a car coming from the opposite direction in the Hasayan police area of the Hathras district on Thursday police said ,https://timesofindia.indiatimes.com/city/meerut/up-3-dead-in-hathras-road-accident/articleshow/95287311.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95287311,width-300,resizemode-4/95287311.jpg",Nov 04,05:07,2022,37,7,4.142857142857143
 mother two brothers booked for honour killing of 19yearold in ghaziabad , The family was in mourning when a police team arrived on Thursday morning Their 19yearold had passed away after an illness They told the cops she had a throat infection ,https://timesofindia.indiatimes.com/city/ghaziabad/mother-two-brothers-booked-for-honour-killing-of-19-year-old-in-ghaziabad/articleshow/95287262.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95287262,width-300,resizemode-4/95287262.jpg",Nov 04,04:58,2022,78,11,6.0
 bengaluru days after atm robbery attempt gang of 5 held , Police arrested a gang of five for allegedly attempting to loot an Axis Bank ATM at Srirampura near Jigani on October 22 ,https://timesofindia.indiatimes.com/city/bengaluru/bengaluru-days-after-atm-robbery-attempt-gang-of-5-held/articleshow/95287202.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95287202,width-300,resizemode-4/95287202.jpg",Nov 04,04:45,2022,59,10,4.8
 karnataka missing nephew of mla found dead in tunga canal , The nephew of Honnali MLA M P Renukacharya who had been missing since Sunday midnight from his Honnali residence was on Thursday found dead in his car that had fallen into Tunga canal near Soratur between Nyamathi and Honnali taluks ,https://timesofindia.indiatimes.com/city/hubballi/karnataka-missing-nephew-of-mla-found-dead-in-tunga-canal/articleshow/95287168.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95287168,width-300,resizemode-4/95287168.jpg",Nov 04,04:37,2022,60,10,4.9
 three smugglers arrested from gurdaspur in connection with 73kg heroin haul in mumbai , Police arrested three highprofile drug smugglers who were wanted in a 725kg heroin haul from Nhava Sheva port in Mumbai from Gurdaspur area ,https://timesofindia.indiatimes.com/city/amritsar/three-smugglers-arrested-from-gurdaspur-in-connection-with-73kg-heroin-haul-in-mumbai/articleshow/95274775.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95274775,width-300,resizemode-4/95274775.jpg",Nov 03,15:01,2022,87,13,5.615384615384615
 pune maval man held on charge of killing son , A 55yearold farmer from Sudumbare in Maval taluka was arrested on Tuesday night on the charge of hacking his son 34 to death with an axe The sisterinlaw of victim Sameer Borkar lodged a complaint with the police ,https://timesofindia.indiatimes.com/city/pune/maval-man-held-on-charge-of-killing-son/articleshow/95266527.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95266527,width-300,resizemode-4/95266527.jpg",Nov 03,08:31,2022,47,9,4.111111111111111
 pune four including wife arrested for killing man , The Pune rural police on Tuesday arrested a woman 23 her paramour 25 and two other men for assaulting a 31yearyearold man and throwing him into the canal water at Vadgaon Nimbalkar near Baramati on February 19 this year ,https://timesofindia.indiatimes.com/city/pune/four-including-wife-arrested-for-killing-man/articleshow/95266508.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95266508,width-300,resizemode-4/95266508.jpg",Nov 03,08:30,2022,54,8,5.625
 nashik man kills kin over rs 2000 detained , The Panchavati police have detained a 60yearold farmer on the charge of murdering his relative a 38yearold junior clerk in a government departmentAccording to the police Sanjay Vasant Vaykande a resident of MERI Colony was found lying motionless in his house by his wife on Tuesday ,https://timesofindia.indiatimes.com/city/nashik/man-kills-kin-over-2000-detained/articleshow/95266301.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95266301,width-300,resizemode-4/95266301.jpg",Nov 03,08:23,2022,47,8,4.75
 mumbai trusted aide gets extra set of locker key held for rs 47 lakh theft , A housekeeping manager of an architecture firm has been arrested for allegedly stealing cash and gold ornaments from his employers flat over a period of time Kandivali police arrested the accused identified as Shrikant Yadav 35 from his village home in Bihar ,https://timesofindia.indiatimes.com/city/mumbai/mumbai-trusted-aide-gets-extra-set-of-locker-key-held-for-rs-47-lakh-theft/articleshow/95265344.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95265344,width-300,resizemode-4/95265344.jpg",Nov 03,07:42,2022,80,15,4.266666666666667
 mumbai 3yearold playing on a slide at mall falls  dies , A threeyearold girl who was playing in a malls kids zone fell from a slide and died due to injuries The incident took place on Sunday ,https://timesofindia.indiatimes.com/city/mumbai/mumbai-3-year-old-playing-on-a-slide-at-mall-falls-dies/articleshow/95264890.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95264890,width-300,resizemode-4/95264890.jpg",Nov 03,06:55,2022,60,11,4.363636363636363
 mumbai fake website spoils andheri familys dubai holiday tour , A day before flying for a holiday to Dubai an Andheri woman learned that the website through which she had booked the tour packages for seven of her family members paying Rs 28 lakh turned out to be fake Even the visa tickets guide cab service and hotel bookings for which she had paid Rs 4 lakh were fake ,https://timesofindia.indiatimes.com/city/mumbai/mumbai-fake-website-spoils-andheri-familys-dubai-holiday-tour/articleshow/95264797.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95264797,width-300,resizemode-4/95264797.jpg",Nov 03,06:41,2022,65,9,6.111111111111111
 customs duty evasion 7year jail rs 5 crore fine for 71yearold , In an almost 20yearold case of customs duty evasion involving Rs 425 crore a special CBI court on Wednesday convicted and sentenced a person to seven years imprisonment and fined him Rs 53 crore reports Rebecca Samervel ,https://timesofindia.indiatimes.com/city/mumbai/customs-duty-evasion-7-year-jail-rs-5-crore-fine-for-71-year-old/articleshow/95264161.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95264161,width-300,resizemode-4/95264161.jpg",Nov 03,04:49,2022,68,11,5.090909090909091
 mumbai acid hurled at woman lover exhubby booked , Acid was thrown at a 20yearold woman and her liveinpartner while they were sleeping in their Nalasopara home in the wee hours of Monday Her estranged husband and former paramour both from Ghatkopar are the prime suspects ,https://timesofindia.indiatimes.com/city/mumbai/mumbai-acid-hurled-at-woman-lover-ex-hubby-booked/articleshow/95264123.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95264123,width-300,resizemode-4/95264123.jpg",Nov 03,04:37,2022,54,8,5.625
 dehradun elderly man gets inflated internet bill after us visit court asks bsnl to refund , The district consumer redressal forum while protecting a telecom consumer’s rights ordered the public sector telecom company Bharat Sanchar Nigam Limited BSNL to refund Rs 325 lakh which was wrongly charged from an elderly man in his 60s Prem Prakash Muyal a resident of Rajpur Road ,https://timesofindia.indiatimes.com/city/dehradun/dehradun-elderly-man-gets-inflated-internet-bill-after-us-visit-court-asks-bsnl-to-refund/articleshow/95245264.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95245264,width-300,resizemode-4/95245264.jpg",Nov 02,10:30,2022,93,15,5.133333333333334
 criminal on run for three years held after gunfight in greater noida , A man was arrested from Greater Noida’s Beta2 area on Monday night after a gunfight with police He was carrying a bounty of Rs 25000 on his head and was on the run for three years police said ,https://timesofindia.indiatimes.com/city/noida/criminal-on-run-for-three-years-held-after-gunfight/articleshow/95241834.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95241834,width-300,resizemode-4/95241834.jpg",Nov 02,08:02,2022,70,12,4.75
 miscreants play cops to con elderly women in lucknow , Almost every fourth day a woman is conned of her valuables by men posing as cops in different parts of the city ,https://timesofindia.indiatimes.com/city/lucknow/miscreants-play-cops-to-con-elderly-women-in-lucknow/articleshow/95241027.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95241027,width-300,resizemode-4/95241027.jpg",Nov 02,06:54,2022,54,9,4.888888888888889
 rowdy held for carrying pistol in bengaluru , Sleuths from the Central Crime Branch CCB arrested a rowdy for allegedly carrying a countrymade pistol illegally Police seized the pistol and five live rounds from him ,https://timesofindia.indiatimes.com/city/bengaluru/rowdy-held-for-carrying-pistol-in-bengaluru/articleshow/95240719.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95240719,width-300,resizemode-4/95240719.jpg",Nov 02,06:10,2022,45,7,5.285714285714286
 crypto fraud youth loses rs 5 lakh in bengaluru , A 21yearold youth has allegedly lost Rs 5 lakh to a conman who promised to purchase cryptocurrency for him and help him get high returns ,https://timesofindia.indiatimes.com/city/bengaluru/crypto-fraud-youth-loses-rs-5-lakh-in-bengaluru/articleshow/95240718.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95240718,width-300,resizemode-4/95240718.jpg",Nov 02,06:10,2022,50,9,4.444444444444445
 withdraw case or face the music accuseds kin to girls family , Five days after a 17yearold girl was kidnapped from her home by a group of men in broad daylight her family alleged that they are being threatened by the accuseds kin to withdraw the case ,https://timesofindia.indiatimes.com/city/agra/withdraw-case-or-face-the-music-accuseds-kin-to-girls-family/articleshow/95240690.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-95240690,width-300,resizemode-4/95240690.jpg",Nov 02,06:07,2022,65,11,4.818181818181818
